OBJECTID,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
150,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.244004,-73.087286,27816,,,,,,2018-11-04T09:52:17Z,4,11,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,18091572,,,2018-11-04T14:54:32Z,CC_BY_NC_4_0,seanthesquid,seanthesquid,,,2019-09-21T02:13:24.957Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,329472,329345,216872,260152,265910,308629,,,,,,
151,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.171033,-74.914463,31,,,,,,2015-06-14T04:33:00Z,14,6,2015,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,18353089,,,2018-11-12T16:14:18Z,CC_BY_NC_4_0,peec_pa,peec_pa,,,2019-09-21T02:13:24.906Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,240214,206221,132568,170265,164130,260810,,,132568,170265,,164130
152,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.171224,-74.914484,175,,,,,,2009-06-14T15:40:00Z,14,6,2009,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,18353086,,,2018-11-12T16:14:16Z,CC_BY_NC_4_0,peec_pa,peec_pa,,,2019-09-21T02:13:24.900Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,9,240214,206221,132568,170265,164130,260810,,,132568,170265,,164130
153,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.171404,-74.914248,31,,,,,,2009-06-14T15:45:00Z,14,6,2009,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,18353087,,,2018-11-12T16:14:16Z,CC_BY_NC_4_0,peec_pa,peec_pa,,,2019-09-21T02:13:24.906Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,240214,206221,132568,170265,164130,260810,,,132568,170265,,164130
154,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.171194,-74.914699,31,,,,,,2015-06-14T04:36:00Z,14,6,2015,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,18353090,,,2018-11-12T16:14:19Z,CC_BY_NC_4_0,peec_pa,peec_pa,,,2019-09-21T02:13:24.901Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,240345,206569,132916,170614,164478,261158,,,132916,170614,,164478
155,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.73399,-72.970504,27754,,,,,,2018-10-23T15:28:56Z,23,10,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,18168673,,,2018-11-06T14:20:52Z,CC_BY_NC_4_0,mickspundgen,mickspundgen,,,2019-09-21T02:13:26.149Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,223314,223032,100674,150169,149043,196822,,,100674,150169,196822,149043
156,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.649812,-72.360625,5,,,,,,2018-10-22T12:16:47Z,22,10,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,17766792,,,2018-10-23T11:33:33Z,CC_BY_NC_4_0,Liza Morse,Liza Morse,,,2019-09-21T02:13:26.177Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,367631,367631,87915,185616,348987,446096,,,87915,185616,,
157,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.80773,-72.684717,,,,,,,2018-09-24T15:50:21Z,24,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,17754442,,,2018-10-22T21:40:55Z,CC_BY_NC_4_0,Patti Smith,Patti Smith,,,2019-09-21T02:13:25.522Z,STILLIMAGE,COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,162622,162622,42612,99410,84068,136565,162622,162622,42612,99410,136565,84068
158,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.631431,-73.063058,31,,,,,,2018-09-22T08:22:00Z,22,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16801374,,,2018-09-22T18:21:51Z,CC_BY_NC_4_0,Susan Elliott,Susan Elliott,,,2019-09-21T02:13:25.826Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,139445,139550,13974,63842,79868,169891,139445,139550,13974,63842,169891,79868
159,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.77312,-72.582082,15,,,,,,2018-09-05T12:21:38Z,5,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16238510,,,2018-09-07T01:05:32Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:25.533Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,357917,357216,69960,168420,341856,452987,,,69960,168420,,
160,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.800797,-72.259863,5,,,,,,2018-09-27T12:18:37Z,27,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,17598636,,,2018-10-17T18:09:10Z,CC_BY_NC_4_0,Liza Morse,Liza Morse,,,2019-09-21T02:13:25.972Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,264483,264483,72407,146590,208588,293425,,,72407,146590,,
161,1780,Ursus americanus,,US,,Massachusetts,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.35008,-72.675756,45,,,,,,2017-05-26T18:24:28Z,26,5,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,6373007,,,2017-05-26T22:26:03Z,CC_BY_NC_4_0,Nicole,Nicole,,,2019-09-21T02:13:25.394Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,195005,195257,69140,126888,110632,159599,195005,195257,69140,126888,159599,110632
162,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.932795,-72.950157,27723,,,,,,2018-10-07T11:48:16Z,7,10,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,17411752,,,2018-10-11T18:11:40Z,CC_BY_NC_4_0,Jennifer Leimbach,Jennifer Leimbach,,,2019-09-21T02:13:26.261Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,190769,191127,71866,128113,116705,161638,190769,191127,71866,128113,161638,116705
163,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.65665,-72.669363,,,,,,,2017-05-19T08:04:03Z,19,5,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,6270458,,,2017-05-19T12:25:45Z,CC_BY_NC_4_0,Noel Dodge,Noel Dodge,,,2019-09-21T02:13:25.451Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,329646,329646,50636,148263,311691,422822,,,50636,148263,,
164,1780,Ursus americanus,,US,,New Jersey,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.177557,-74.871499,27847,,,,,,2018-09-15T18:27:01Z,15,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16568564,,,2018-09-15T22:28:13Z,CC_BY_NC_4_0,wolff,wolff,,,2019-09-21T02:13:26.092Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,235364,202766,125769,165416,159690,255961,,,125769,165416,,159690
165,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.605012,-73.024161,5,,,,,,2018-09-07T14:15:49Z,7,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16390622,,,2018-09-10T15:34:11Z,CC_BY_NC_4_0,mazalope,mazalope,,,2019-09-21T02:13:25.750Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,291620,291536,19529,105032,281467,404315,,,19529,105032,,
166,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.735316,-72.665924,7,,,,,,2018-09-26T10:41:21Z,26,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16940466,,,2018-09-26T21:14:11Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:25.926Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,195264,195264,30007,90548,140287,228133,195264,195264,30007,90548,,140287
167,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.580805,-72.726437,27785,,,,,,2018-09-09T08:10:00Z,9,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16473490,,,2018-09-13T00:29:45Z,CC_BY_NC_4_0,Michael K. Oliver,Michael K. Oliver,,,2019-09-21T02:13:25.059Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,310771,310489,184919,235173,236007,284480,,,184919,,,
168,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.834687,-72.990291,27411,,,,,,2016-08-09T20:47:00Z,9,8,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16408760,,,2018-09-11T02:44:08Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.773Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,171743,171743,15632,71871,121315,215854,171743,171743,15632,71871,,121315
169,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.977533,-72.999756,27411,,,,,,2017-05-25T05:56:00Z,25,5,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16407908,,,2018-09-11T02:03:22Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:25.283Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,196511,196511,15789,71811,152264,246804,196511,196511,15789,71811,,152264
170,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.999604,-72.903677,27411,,,,,,2017-07-30T18:05:00Z,30,7,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16407099,,,2018-09-11T01:29:05Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:25.062Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,209405,209405,15629,75473,160913,255874,,,15629,75473,,160913
171,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.956192,-72.928758,27411,,,,,,2017-08-07T18:25:00Z,7,8,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16407095,,,2018-09-11T01:29:02Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.779Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,198838,198838,14853,73979,150105,245066,198838,198838,14853,73979,,150105
172,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.868864,-72.976279,27411,,,,,,2017-10-18T16:44:00Z,18,10,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16406141,,,2018-09-11T00:49:46Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.782Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,179752,179752,15334,72542,129791,224331,179752,179752,15334,72542,,129791
173,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.480259,-72.758889,409,,,,,,2018-09-03T11:13:57Z,3,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16358237,,,2018-09-09T16:59:17Z,CC_BY_NC_4_0,connieyoungstrom,connieyoungstrom,,,2019-09-21T02:13:24.785Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,167576,167520,25200,84432,96046,174103,167576,167520,25200,84432,174103,96046
174,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.906184,-72.961802,27411,,,,,,2018-05-26T13:24:00Z,26,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16353372,,,2018-09-09T14:36:03Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.771Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,186998,186998,15334,73288,138935,233475,186998,186998,15334,73288,,138935
175,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.980315,-72.843013,27411,,,,,,2018-05-26T22:21:00Z,26,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16353236,,,2018-09-09T14:30:44Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.780Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,213895,213895,20284,82032,163021,257982,,,20284,82032,,163021
176,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.823157,-72.836705,27411,,,,,,2018-05-21T05:47:00Z,21,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16353230,,,2018-09-09T14:30:41Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.781Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,185504,185504,18351,77732,131522,226483,185504,185504,18351,77732,,131522
177,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.895242,-72.800335,27411,,,,,,2018-08-17T09:14:00Z,17,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16352234,,,2018-09-09T13:45:01Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.793Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,203733,203733,22016,82126,150394,245354,,,22016,82126,,150394
178,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.951187,-72.819615,27411,,,,,,2018-07-20T09:04:00Z,20,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16352229,,,2018-09-09T13:44:58Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T02:13:24.784Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,210332,210332,20326,81680,157821,252782,,,20326,81680,,157821
179,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.76635,-72.993295,25,,,,,,2018-09-07T13:04:15Z,7,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16328688,,,2018-09-08T19:30:14Z,CC_BY_NC_4_0,Nick Tepper,Nick Tepper,,,2019-09-21T02:13:24.904Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,125624,125091,19012,69746,48380,91875,125624,125091,19012,69746,91875,48380
180,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.755685,-73.341895,27754,,,,,,2018-07-11T16:56:43Z,11,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16294657,,,2018-09-07T19:02:17Z,CC_BY_NC_4_0,sarahmcquade1,sarahmcquade1,,,2019-09-21T02:13:24.954Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,170547,170419,62573,107692,107296,147911,170547,170419,62573,107692,147911,107296
181,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.764194,-73.160547,27754,,,,,,2018-07-03T14:46:21Z,3,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16294320,,,2018-09-07T18:47:54Z,CC_BY_NC_4_0,sarahmcquade1,sarahmcquade1,,,2019-09-21T02:13:25.057Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,192389,192094,78143,128104,125984,165884,192389,192094,78143,128104,165884,125984
182,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.656066,-72.419347,185,,,,,,2018-09-02T05:30:00Z,2,9,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16174983,,,2018-09-03T17:58:24Z,CC_BY_NC_4_0,jarmbruster,jarmbruster,,,2019-09-21T02:13:24.874Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,228401,227867,59517,121314,170355,253628,,,59517,121314,,170355
183,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.706282,-73.14456,184,,,,,,2018-08-30T11:02:00Z,30,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,16040524,,,2018-08-30T19:19:01Z,CC_BY_NC_4_0,judywelna,judywelna,,,2019-09-21T02:13:24.869Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,2,289745,289745,18863,111779,294413,430142,,,18863,111779,,
184,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.543817,-72.397453,165,,,,,,2018-03-28T21:29:52Z,28,3,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,15118626,,,2018-08-04T23:26:41Z,CC_BY_NC_4_0,roninat,roninat,,,2019-09-21T02:13:24.874Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,339386,339386,75786,169822,321146,417425,,,75786,169822,,
185,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.698491,-73.009441,25,,,,,,2018-08-05T07:40:00Z,5,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,15941286,,,2018-08-27T11:22:17Z,CC_BY_NC_4_0,Julie Filiberti,Julie Filiberti,,,2019-09-21T02:13:24.871Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,306211,305705,24589,118179,303092,429030,,,24589,118179,,
186,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.256826,-73.310098,27816,,,,,,2018-08-24T13:28:12Z,24,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,15847815,,,2018-08-24T17:31:16Z,CC_BY_NC_4_0,earthmonk,earthmonk,,,2019-09-21T02:13:24.943Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,290748,290993,186145,219564,227920,274252,,,186145,,,
187,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.495103,-72.529687,9,,,,,,2018-08-09T12:45:54Z,9,8,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,15267803,,,2018-08-09T18:55:56Z,CC_BY_NC_4_0,Charlie Hohn,Charlie Hohn,,,2019-09-21T02:13:26.584Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,312623,312623,58581,143369,293979,392501,,,58581,143369,,
188,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.160273,-72.836553,11,,,,,,2018-05-24T05:17:30Z,24,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14725604,,,2018-07-25T19:07:46Z,CC_BY_NC_4_0,closterjill,closterjill,,,2019-09-21T02:13:24.719Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,230358,230406,21666,92576,203146,298107,,,21666,92576,,
189,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.28173,-74.065255,5,,,,,,2018-07-24T20:00:19Z,24,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14702632,,,2018-07-25T00:02:44Z,CC_BY_NC_4_0,jmi,jmi,,,2019-09-21T02:13:24.716Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,7263,7263,2389,6367,1891,2624,7263,7263,2389,6367,2624,1891
190,1780,Ursus americanus,,US,,New Jersey,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.174239,-74.388058,27847,,,,,,2015-06-21T00:00:00Z,21,6,2015,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14640665,,,2018-07-23T14:13:58Z,CC_BY_NC_4_0,mcpc_nr,mcpc_nr,,,2019-09-21T02:13:24.716Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,260126,247239,132142,198849,183292,286731,,,132142,198849,,183292
191,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.838275,-72.742893,86,,,,,,2016-11-19T14:18:15Z,19,11,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14616952,,,2018-07-22T20:01:20Z,CC_BY_NC_4_0,Patti Smith,Patti Smith,,,2019-09-21T02:13:24.715Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,152969,152436,39114,93896,76476,128129,152969,152436,39114,93896,128129,76476
192,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.153239,-73.025361,5,,,,,,2018-07-22T08:33:26Z,22,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14611555,,,2018-07-22T17:27:20Z,CC_BY_NC_4_0,Nick Tepper,Nick Tepper,,,2019-09-21T02:13:24.721Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,206942,206942,16855,73793,186536,286315,,,16855,73793,,186536
193,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.871235,-73.371359,27723,,,,,,2018-07-04T00:00:00Z,4,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14522794,,,2018-07-19T20:02:41Z,CC_BY_NC_4_0,earthmonk,earthmonk,,,2019-09-21T02:13:24.722Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,149290,149163,43966,93443,86039,122433,149290,149163,43966,93443,122433,86039
194,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.156225,-74.800591,5005,,,,,,2018-07-17T12:47:16Z,17,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14452615,,,2018-07-17T19:32:55Z,CC_BY_NC_4_0,Nathan M.,Nathan M.,,,2019-09-21T02:13:24.716Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,135716,65698,897,7407,107920,224805,135716,65698,897,7407,,107920
195,1780,Ursus americanus,,US,,Massachusetts,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.331419,-72.537411,,,,,,,2018-05-28T21:13:00Z,28,5,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14275072,,,2018-07-12T00:09:28Z,CC_BY_NC_4_0,Tieran Rosefield,Tieran Rosefield,,,2019-09-21T02:13:24.726Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,228159,228326,98222,155970,139715,192761,,,98222,155970,192761,139715
196,1780,Ursus americanus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.900123,-72.820039,27723,,,,,,2018-07-08T08:39:32Z,8,7,2018,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,14163732,,,2018-07-08T12:55:01Z,CC_BY_NC_4_0,jenkatja,jenkatja,,,2019-09-21T02:13:25.010Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,217086,217444,95753,152392,142069,187955,,,95753,152392,187955,142069
197,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.307402,-72.355448,,,,,,,2017-08-18T15:58:00Z,18,8,2017,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,9304681,,,2017-12-30T15:31:34Z,CC_BY_NC_4_0,Erika Mitchell,Erika Mitchell,,,2019-09-21T02:13:24.779Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,310826,310826,70971,155058,280819,375780,,,70971,155058,,
198,1780,Ursus americanus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.734172,-73.040511,,,,,,,2016-12-11T13:47:41Z,11,12,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,4762425,,,,CC_BY_NC_4_0,doug22,doug22,,,2019-09-21T02:13:24.732Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,311764,311064,26670,126091,309851,440370,,,26670,126091,,
