OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
36,2397570117,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/31541419,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.261801,-73.368867,27816,,,,,,2019-08-25T12:45:00Z,25,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,31541419,,,,CC_BY_NC_4_0,abe639,abe639,,,2019-10-01T07:57:28.392Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,285819,286063,181215,214635,222990,269323,,,181215,,,
37,2397535708,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/31396347,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.978772,-72.767953,27723,,,,,,2019-08-23T08:01:03Z,23,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,31396347,,,2019-08-24T12:30:47Z,CC_BY_NC_4_0,smydosh,smydosh,,,2019-10-01T07:57:15.434Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,211807,212552,89325,147344,135569,182790,,,89325,147344,182790,135569
38,2397532712,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/31396607,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.385122,-72.582178,27816,,,,,,2019-08-23T15:10:37Z,23,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,31396607,,,,CC_BY_NC_4_0,claudiamarks,claudiamarks,,,2019-10-01T07:57:16.146Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,368393,368111,238595,288207,290458,346573,,,,,,
39,2350406987,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30725794,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.035684,-73.188978,27380,,,,,,2019-08-11T17:36:00Z,11,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30725794,,,2019-08-13T01:40:48Z,CC_BY_NC_4_0,Nick Tepper,Nick Tepper,,,2019-09-21T00:28:06.721Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,2,195438,195131,22907,68923,159509,261058,195438,195131,22907,68923,,159509
40,2350363904,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30577484,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.593112,-72.594404,27785,,,,,,2019-08-02T21:57:43Z,2,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30577484,,,2019-08-10T23:55:57Z,CC_BY_NC_4_0,rshealand,rshealand,,,2019-10-01T07:56:04.197Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,335826,335931,205721,256504,257338,309923,,,,,,
41,2350342467,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30493172,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.918912,-72.905999,27723,,,,,,2019-08-09T13:30:00Z,9,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30493172,,,2019-08-09T18:16:08Z,CC_BY_NC_4_0,jaspol,jaspol,,,2019-10-01T07:55:56.820Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,198154,198512,78642,134604,123857,169023,198154,198512,78642,134604,169023,123857
42,2331970497,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5478477,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.559819,-73.111415,4,,,,,,2017-03-06T13:32:00Z,6,3,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,5478477,,,2017-03-27T16:30:47Z,CC_BY_NC_4_0,Winooski Valley Park District,Winooski Valley Park District,,,2019-09-21T00:28:12.015Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,278375,278412,14480,95333,269563,400731,,,14480,95333,,
43,2331967379,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30437326,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.237603,-72.790587,27816,,,,,,2019-08-05T09:34:48Z,5,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30437326,,,2019-08-08T18:19:37Z,CC_BY_NC_4_0,smcapatrick,smcapatrick,,,2019-10-01T07:55:52.570Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,403296,402987,277171,322822,328504,381449,,,,,,
44,2331964711,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30436692,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.283724,-72.658627,27816,,,,,,2019-08-04T06:39:27Z,4,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30436692,,,2019-08-08T18:08:39Z,CC_BY_NC_4_0,smcapatrick,smcapatrick,,,2019-10-01T07:55:52.291Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,388635,387729,261913,310995,313246,366191,,,,,,
45,2331940220,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30336025,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.171448,-72.85316,27380,,,,,,2019-07-28T22:40:00Z,28,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30336025,,,2019-08-06T22:57:47Z,CC_BY_NC_4_0,Nick Tepper,Nick Tepper,,,2019-10-01T07:55:44.349Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,227828,227828,19316,90120,203225,298185,,,19316,90120,,
46,2331937338,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30324958,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.532366,-73.145551,27785,,,,,,2019-08-06T00:00:00Z,6,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30324958,,,2019-08-06T19:35:25Z,CC_BY_NC_4_0,Jason Bresky,Jason Bresky,,,2019-10-01T07:55:41.945Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,237501,237373,124507,171654,173545,215836,,,124507,171654,,173545
47,2331937176,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30324957,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.456516,-73.091611,27785,,,,,,2019-08-06T00:00:00Z,6,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,30324957,,,2019-08-06T19:35:24Z,CC_BY_NC_4_0,Jason Bresky,Jason Bresky,,,2019-10-01T07:55:41.945Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,266033,265906,152366,199131,201404,244368,,,152366,199131,,
48,2331846689,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29710740,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.484181,-73.184532,1,,,,,,2019-07-23T12:42:00Z,23,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,29710740,,,2019-08-19T18:47:31Z,CC_BY_NC_4_0,chaulot,chaulot,,,2019-10-01T07:54:49.449Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,258763,258763,26914,91890,249502,382247,,,26914,91890,,
49,2331846682,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29710739,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.484181,-73.184527,1,,,,,,2019-07-23T12:42:00Z,23,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,29710739,,,2019-07-29T14:17:26Z,CC_BY_NC_4_0,chaulot,chaulot,,,2019-10-01T07:54:49.229Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,258763,258763,26914,91890,249502,382247,,,26914,91890,,
50,2311352684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29710738,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.484178,-73.184533,1,,,,,,2019-07-23T12:42:00Z,23,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,29710738,,,2019-08-19T18:47:30Z,CC_BY_NC_4_0,chaulot,chaulot,,,2019-10-01T07:54:49.043Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,258763,258763,26914,91890,249502,382247,,,26914,91890,,
51,2311341958,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29665904,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.854056,-75.739833,27723,,,,,,2018-11-23T17:04:00Z,23,11,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,29665904,,,2019-07-27T21:46:05Z,CC_BY_NC_4_0,Nancy,Nancy,,,2019-10-01T07:54:45.982Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,178786,87685,73894,125032,126195,180940,178786,87685,73894,125032,180940,126195
52,2294632749,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29331320,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.721993,-75.981058,27754,,,,,,2019-05-19T17:42:32Z,19,5,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,29331320,,,2019-07-22T18:31:52Z,CC_BY_NC_4_0,sorciervert,sorciervert,,,2019-10-01T07:54:16.580Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,250203,151359,140579,190599,193215,249004,,151359,140579,190599,,193215
53,2294548135,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29011666,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.258524,-73.126707,27816,,,,,,2019-07-14T00:00:00Z,14,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,29011666,,,2019-07-17T18:42:53Z,CC_BY_NC_4_0,kidgrampy,kidgrampy,,,2019-10-01T07:53:46.632Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,321073,320946,211072,252832,257822,300230,,,,,,
54,2294491897,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28806152,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.576974,-73.225025,27785,,,,,,2019-07-08T19:05:11Z,8,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,28806152,,,2019-07-14T16:52:51Z,CC_BY_NC_4_0,Ed,Ed,,,2019-10-01T07:53:27.192Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,219233,219105,109095,154718,155982,197568,,,109095,154718,197568,155982
55,2294446524,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28577291,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.375624,-73.113878,27816,,,,,,2019-07-10T00:00:00Z,10,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,28577291,,,2019-07-10T21:10:38Z,CC_BY_NC_4_0,diana0718,diana0718,,,2019-10-01T07:53:04.160Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,2,277301,277174,164653,207933,213691,256458,,,164653,,,
56,2283223639,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28431826,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.662825,-72.742104,27754,,,,,,2019-07-08T09:07:19Z,8,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,28431826,,,2019-07-08T13:43:07Z,CC_BY_NC_4_0,dipstick1,dipstick1,,,2019-10-01T07:52:51.832Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,322652,322370,196578,248155,246022,295188,,,196578,,,
57,2283212832,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28397666,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.965975,-72.368578,7,,,,,,2019-07-02T16:38:14Z,2,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,28397666,,,2019-07-07T22:46:58Z,CC_BY_NC_4_0,sjfairley,sjfairley,,,2019-09-21T00:28:01.925Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,271439,271362,59035,135559,216172,305982,,,59035,135559,,
58,2283203934,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28360420,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.204443,-72.962459,27816,,,,,,2019-07-07T08:56:45Z,7,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,28360420,,,2019-07-08T23:27:09Z,CC_BY_NC_4_0,Rob,Rob,,,2019-09-21T00:28:01.430Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,402242,401897,281873,325641,331399,381181,,,,,,
59,2283199085,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28334617,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.424233,-72.801366,27785,,,,,,2019-07-06T00:00:00Z,6,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,28334617,,,2019-07-07T01:23:50Z,CC_BY_NC_4_0,jenn-h,jenn-h,,,2019-09-21T00:28:01.839Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,338773,338490,212675,261757,264008,316953,,,,,,
60,2283073749,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27889738,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.906882,-72.874762,27411,,,,,,2019-06-28T05:11:00Z,28,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27889738,,,2019-06-29T20:25:24Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-10-01T07:52:04.026Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,194693,194693,16043,75511,141838,236798,194693,194693,16043,75511,,141838
61,2283057995,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27832212,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.483004,-72.655105,27785,,,,,,2019-06-23T16:33:40Z,23,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27832212,,,2019-06-28T20:58:02Z,CC_BY_NC_4_0,rshealand,rshealand,,,2019-09-21T00:28:04.550Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,349510,349228,223658,273911,274745,323219,,,,,,
62,2273326196,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27772326,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.035015,-72.470928,27692,,,,,,2019-06-06T21:55:00Z,6,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27772326,,,2019-06-27T19:53:36Z,CC_BY_NC_4_0,slanetzb,slanetzb,,,2019-09-21T00:28:02.450Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,290080,291025,150282,213540,201765,261355,,,150282,,,
63,2273300290,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27660989,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.832586,-75.895885,27723,,,,,,2018-11-22T12:56:47Z,22,11,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27660989,,,2019-06-25T22:35:55Z,CC_BY_NC_4_0,nkwottrich,nkwottrich,,,2019-09-21T00:28:02.102Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,214231,117254,105613,157422,157323,213032,,117254,105613,157422,,157323
64,2273225716,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27373289,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.69912,-73.009375,10,,,,,,2019-06-13T06:46:19Z,13,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27373289,,,2019-06-21T12:10:01Z,CC_BY_NC_4_0,Julie Filiberti,Julie Filiberti,,,2019-09-21T00:28:11.141Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,306211,305705,24589,118179,303092,429030,,,24589,118179,,
65,2269285325,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27162924,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.938786,-72.789051,27723,,,,,,2019-06-17T00:00:00Z,17,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27162924,,,2019-06-17T17:25:12Z,CC_BY_NC_4_0,aellithorpe,aellithorpe,,,2019-09-21T00:27:56.913Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,4,212544,213281,92016,149657,137882,183792,,,92016,149657,183792,137882
66,2269284217,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27162922,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.865846,-72.721988,27723,,,,,,2019-06-17T00:00:00Z,17,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27162922,,,2019-06-17T17:25:11Z,CC_BY_NC_4_0,aellithorpe,aellithorpe,,,2019-09-21T00:28:07.774Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,12,252091,252502,127626,185136,174813,223013,,,127626,185136,,174813
67,2269272657,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27124042,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.457593,-73.031532,27785,,,,,,2019-06-16T19:50:19Z,16,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27124042,,,2019-06-17T00:01:31Z,CC_BY_NC_4_0,aflower,aflower,,,2019-09-21T00:28:02.265Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,275723,275596,160092,207367,209619,254059,,,160092,,,
68,2269265479,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27082474,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.590167,-73.220355,27785,,,,,,2019-06-11T09:29:54Z,11,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27082474,,,2019-06-16T12:31:08Z,CC_BY_NC_4_0,Ed,Ed,,,2019-09-21T00:28:03.448Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,216961,216834,106355,152447,153710,195296,,,106355,152447,195296,153710
69,2269263095,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27080368,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.435349,-73.286108,27785,,,,,,2019-06-07T23:27:49Z,7,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,27080368,,,2019-06-16T11:44:04Z,CC_BY_NC_4_0,Ed,Ed,,,2019-09-21T00:28:02.339Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,243237,243730,136947,174567,180607,224376,,,136947,174567,,180607
70,2269226396,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/26860659,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.900274,-72.634639,27723,,,,,,2019-06-12T00:00:00Z,12,6,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,26860659,,,2019-06-12T14:19:49Z,CC_BY_NC_4_0,gkonefal,gkonefal,,,2019-09-21T00:27:57.801Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,266685,267415,144188,202207,190432,237926,,,144188,,,190432
