OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
45,,,,,,,,,,,,,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.209444,-74.050285,59,,,,,,2011-04-15T01:11:02Z,15,4,2011,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,4086242,,,2016-09-11T17:15:27Z,CC_BY_NC_4_0,konaofpomona,konaofpomona,,,2019-09-21T02:13:24.960Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,241935,242253,127216,173582,182620,256906,,,127216,173582,,182620
46,,,,,,,,,,,,,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.517888,-75.148553,314,,,,,,2014-05-30T10:46:47Z,30,5,2014,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,706832,,,2014-05-30T14:57:59Z,CC_BY_NC_4_0,caseyj222,caseyj222,,,2019-09-21T02:13:25.025Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,177120,126964,65144,100646,109143,188307,177120,126964,65144,100646,188307,109143
47,,,,,,,,,,,,,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.758305,-75.183212,,,,,,,2016-05-29T19:48:27Z,29,5,2016,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,3369608,,,2016-06-03T05:13:43Z,CC_BY_NC_4_0,Jessica Newbern,Jessica Newbern,,,2019-09-21T02:13:25.386Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,120510,68544,22674,66055,72278,130740,120510,68544,22674,66055,130740,72278
48,,,,,,,,,,,,,1780,Ursus americanus,,US,,New Jersey,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.172782,-74.313792,27847,,,,,,2015-07-30T00:00:00Z,30,7,2015,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,1843853,,,2015-08-08T16:50:50Z,CC_BY_NC_4_0,patty6744,patty6744,,,2019-09-21T02:13:25.453Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,251857,245075,130012,190580,183750,278462,,,130012,190580,,183750
49,,,,,,,,,,,,,1780,Ursus americanus,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.323532,-74.892449,5,,,,,,2015-04-24T12:33:04Z,24,4,2015,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,1422266,,,2015-04-25T10:54:31Z,CC_BY_NC_4_0,fsut,fsut,,,2019-09-21T02:13:25.576Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,204515,171706,96409,133704,127445,224249,,171706,96409,133704,,127445
50,,,,,,,,,,,,,1780,Ursus americanus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.088078,-74.31598,,,,,,,2014-08-10T19:04:16Z,10,8,2014,2433407,2433407,HUMAN_OBSERVATION,iNaturalist,Observations,827442,,,2014-08-11T23:57:20Z,CC_BY_NC_4_0,lisabrundage,lisabrundage,,,2019-09-21T02:13:25.815Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,29581,24480,2662,3385,409,23896,29581,24480,2662,3385,23896,409
51,2456532480,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35484032,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.273828,-74.370567,,,,,,,2019-08-02T10:00:19Z,2,8,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,35484032,,,2019-11-09T11:28:46Z,CC_BY_NC_4_0,awesomeviewobserver,awesomeviewobserver,,,2019-11-29T15:10:27.460Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,7493,2784,4237,2823,652,4410,7493,2784,4237,2823,4410,652
52,2444959659,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34597356,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.039215,-75.022304,227,,,,,,2019-10-19T15:05:54Z,19,10,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,34597356,,,2019-10-19T19:11:44Z,CC_BY_NC_4_0,joeygiu,joeygiu,,,2019-11-29T15:09:19.587Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,54275,12307,5200,20788,7320,61906,54275,12307,5200,20788,61906,7320
53,2422897524,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32054601,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.303839,-73.850709,526,,,,,,2019-09-03T11:18:37Z,3,9,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,32054601,,,2019-09-03T15:27:54Z,CC_BY_NC_4_0,Charlie Ashwood,Charlie Ashwood,,,2019-11-29T15:09:21.946Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,2,26455,26455,2186,16195,4392,10829,26455,26455,2186,16195,10829,4392
54,2273300766,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27661208,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.806121,-74.112389,344,,,,,,2019-06-25T17:45:26Z,25,6,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,27661208,,,2019-08-21T14:24:35Z,CC_BY_NC_4_0,psmac,psmac,,,2019-11-29T15:10:27.326Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,82706,82018,5799,14263,33084,98291,82706,82018,5799,14263,98291,33084
55,2239038778,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/24336173,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.527,-74.328515,132,,,,,,2018-12-16T17:30:17Z,16,12,2018,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,24336173,,,2019-08-21T14:23:26Z,CC_BY_NC_4_0,pipinoja,pipinoja,,,2019-11-29T15:10:06.194Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,6,6615,6079,2358,5265,1824,6410,6615,6079,2358,5265,6410,1824
56,2236869279,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/22462225,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.626036,-73.791406,,,,,,,2019-04-12T16:16:00Z,12,4,2019,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,22462225,,,2019-08-21T14:12:22Z,CC_BY_NC_4_0,Daniel,Daniel,,,2019-11-29T15:10:36.438Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,42370,42370,13474,35386,14992,23959,42370,42370,13474,35386,23959,14992
57,1562874617,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2726654,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,Pennsylvania,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.423233,-75.544705,27785,,,,,,2013-05-23T18:33:11Z,23,5,2013,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,2726654,,,2019-08-21T13:40:07Z,CC_BY_NC_4_0,Jessica Newbern,Jessica Newbern,,,2019-11-29T15:09:53.266Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,1,228226,161197,123348,160426,176133,235016,,161197,123348,160426,,176133
58,891779542,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/492605,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,,SPECIES,"Pekania pennanti (Erxleben, 1777)",Pekania pennanti,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.255357,-74.904785,6283,,,,,,2013-10-17T00:00:00Z,17,10,2013,8631083,5218855,HUMAN_OBSERVATION,iNaturalist,Observations,492605,,,2019-08-21T13:38:28Z,CC_BY_NC_4_0,lhussey,lhussey,,,2019-11-29T15:08:43.352Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84,8,49112,16956,8419,14464,3478,22415,49112,16956,8419,14464,22415,3478
59,2445117998,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34634515,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.258412,-73.25788,27816,,,,,,2018-12-20T08:00:06Z,20,12,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,34634515,,,2019-10-20T15:28:06Z,CC_BY_NC_4_0,jevois,jevois,,,2019-10-31T16:10:36.243Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,296692,296936,191426,225508,233863,280195,,,191426,,,
60,2429589771,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34366633,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.48314,-73.55046,27785,,,,,,2019-10-02T22:46:00Z,2,10,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,34366633,,,2019-10-14T17:32:22Z,CC_BY_NC_4_0,maintguy51,maintguy51,,,2019-10-24T08:57:17.183Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,208365,208737,105580,140250,147131,193463,,,105580,140250,193463,147131
61,2429560878,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34258750,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.445609,-73.399594,27785,,,,,,2019-10-09T15:38:10Z,9,10,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,34258750,,,2019-10-12T18:04:45Z,CC_BY_NC_4_0,Ed,Ed,,,2019-10-24T08:56:55.544Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,2,241133,241549,135546,171775,178425,224457,,,135546,171775,,178425
62,2429560747,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34258570,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.412704,-73.27846,27785,,,,,,2019-10-09T13:19:18Z,9,10,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,34258570,,,2019-10-12T18:01:28Z,CC_BY_NC_4_0,Ed,Ed,,,2019-10-24T08:56:56.713Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,257715,258209,151515,189045,195085,238944,,,151515,189045,,195085
63,2429421461,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34011032,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.910829,-73.562386,27723,,,,,,2019-10-06T13:06:26Z,6,10,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,34011032,,,2019-10-07T14:12:28Z,CC_BY_NC_4_0,chukwood,chukwood,,,2019-10-24T08:56:13.603Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,124747,124620,20506,71226,61496,101040,124747,124620,20506,71226,101040,61496
64,2429405434,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33957568,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.485149,-73.332281,27785,,,,,,2019-09-30T00:00:00Z,30,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33957568,,,2019-10-06T16:26:01Z,CC_BY_NC_4_0,Ed,Ed,,,2019-10-24T08:55:58.128Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,229299,229715,122308,160552,166592,209737,,,122308,160552,,166592
65,2429353994,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33779208,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.369273,-73.272696,27816,,,,,,2019-09-24T09:00:22Z,24,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33779208,,,2019-10-03T01:12:15Z,CC_BY_NC_4_0,jd12ells,jd12ells,,,2019-10-24T08:55:05.507Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,271995,272489,165206,203325,209365,253102,,,165206,,,
66,2429337371,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33723777,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.734549,-72.784201,27754,,,,,,2019-09-06T18:46:49Z,6,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33723777,,,2019-10-01T21:51:03Z,CC_BY_NC_4_0,hartneka47,hartneka47,,,2019-10-24T08:54:39.530Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,260666,260384,134853,186430,184036,233202,,,134853,186430,,184036
67,2429336014,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33724449,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.637257,-72.75472,27754,,,,,,2019-09-06T18:45:26Z,6,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33724449,,,2019-10-01T22:04:14Z,CC_BY_NC_4_0,hartneka47,hartneka47,,,2019-10-24T08:54:39.225Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,14,315556,315274,189704,239958,240792,289198,,,189704,,,
68,2423251805,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33457930,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.523771,-73.39497,27785,,,,,,2019-09-18T00:00:00Z,18,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33457930,,,2019-09-26T23:45:28Z,CC_BY_NC_4_0,Ed,Ed,,,2019-10-24T08:52:59.769Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,217373,217789,111516,148625,154665,199241,,,111516,148625,199241,154665
69,2423198267,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33228108,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,rufus,SUBSPECIES,Lynx rufus rufus,Lynx rufus rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.574736,-72.919588,27785,,,,,,2019-09-22T00:00:00Z,22,9,2019,7193912,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33228108,,,2019-09-22T23:37:14Z,CC_BY_NC_4_0,Jonathan Callahan,Jonathan Callahan,,,2019-10-01T08:06:33.088Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,269715,269420,147972,196419,197253,243411,,,147972,196419,,197253
70,2423166872,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33101932,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.905011,-72.775555,27723,,,,,,2019-07-26T17:18:00Z,26,7,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33101932,,,2019-09-20T23:45:39Z,CC_BY_NC_4_0,Jen,Jen,,,2019-10-01T08:06:12.016Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,223126,223537,100821,158331,147159,194048,,,100821,158331,194048,147159
71,2423165970,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33101424,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.953883,-72.765445,27723,,,,,,2019-09-19T00:00:00Z,19,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,33101424,,,2019-09-20T23:35:40Z,CC_BY_NC_4_0,Jen,Jen,,,2019-10-01T08:06:13.006Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,215267,216339,93112,151130,139355,186850,,,93112,151130,186850,139355
72,2423124738,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32923959,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.490628,-72.912414,27785,,,,,,2019-09-14T15:30:00Z,14,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32923959,,,2019-09-18T01:01:19Z,CC_BY_NC_4_0,jaysc,jaysc,,,2019-10-01T08:05:42.363Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,292568,292273,170580,217855,220106,267990,,,170580,,,
73,2423098011,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32814183,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.924276,-72.675051,27723,,,,,,2019-09-12T00:00:00Z,12,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32814183,,,,CC_BY_NC_4_0,bobcatreport1,bobcatreport1,,,2019-10-01T08:05:21.782Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,258355,259426,136199,194218,182443,229937,,,136199,194218,,182443
74,2423072284,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32736107,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.217372,-72.837851,27816,,,,,,2019-09-09T06:01:00Z,9,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32736107,,,2019-09-15T00:31:15Z,CC_BY_NC_4_0,Bob Martens,Bob Martens,,,2019-10-24T08:51:53.760Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,419230,418997,293182,338757,344515,397927,,,,,,
75,2423072043,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32735227,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.349746,-72.934862,27816,,,,,,2019-02-11T15:55:00Z,11,2,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32735227,,,,CC_BY_NC_4_0,Bob Martens,Bob Martens,,,2019-10-01T08:04:26.279Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,11,335036,335042,213348,260100,262874,313504,,,,,,
76,2423063386,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32697391,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.440164,-73.559713,27785,,,,,,2019-09-11T10:40:00Z,11,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32697391,,,2019-09-14T14:55:32Z,CC_BY_NC_4_0,jsikorski,jsikorski,,,2019-10-01T08:02:45.226Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,219753,220124,117266,151936,158816,205149,,,117266,151936,,158816
77,2423017893,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32524699,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.884027,-72.909008,27723,,,,,,2019-09-11T09:29:12Z,11,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32524699,,,2019-09-11T13:39:00Z,CC_BY_NC_4_0,jzawidniak,jzawidniak,,,2019-10-01T08:01:46.802Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,204684,204501,82757,138719,128395,175659,,,82757,138719,175659,128395
78,2422985269,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32408258,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.708843,-72.652156,27754,,,,,,2019-09-09T09:15:00Z,9,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32408258,,,2019-09-09T13:44:37Z,CC_BY_NC_4_0,Alyssa Saccone,Alyssa Saccone,,,2019-10-01T07:59:57.074Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,315019,316091,192864,250882,239107,286602,,,192864,,,
79,2422975998,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/32380686,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.330982,-73.360105,27816,,,,,,2019-09-07T06:01:48Z,7,9,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,32380686,,,2019-09-08T23:40:57Z,CC_BY_NC_4_0,mmiceli,mmiceli,,,2019-10-01T07:59:41.011Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,275510,275869,171021,204727,212796,259129,,,171021,,,
80,2422881904,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/31397169,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.844806,-72.780681,27723,,,,,,2019-08-23T17:01:03Z,23,8,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,31397169,,,,CC_BY_NC_4_0,smydosh,smydosh,,,2019-10-01T07:57:16.098Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,235049,234972,109798,167307,156984,205971,,,109798,167307,,156984
